time,lat,lon,depth,east_shift,north_shift,distance_border,semblance,azimuthal_coverage,n_stations,n_picks,uncertainty_horizontal,uncertainty_vertical,WKT_geom
2024-06-01 21:34:19.520000+00:00,49.864398,12.149789,542.38,-14350.41,-39521.87,10468.75,0.1816989630460739,7.676344799744754,25,4,537.6453291901641,1625.0,POINT Z(12.149789196341217 49.86439829981922 -542.382923400195)
2024-06-01 21:47:37.240000+00:00,49.848316,12.003301,1084.25,-24858.4,-41271.67,8718.75,0.15797606110572815,0.0,25,1,197.64235376052372,6375.0,POINT Z(12.003300921878605 49.84831608136143 -1084.250700479205)
2024-06-01 21:59:27.870000+00:00,49.846316,12.175468,724.26,-12514.51,-41537.18,8468.75,0.19827790558338165,23.05708441035216,25,3,441.9417382415922,3000.0,POINT Z(12.175468317253939 49.846315630012455 -724.2606060044753)
2024-06-01 22:54:27.570000+00:00,49.91403,11.91121,8286.16,-31418.43,-33930.02,6593.75,0.21723352372646332,54.763426289973836,25,4,62.5,1000.0,POINT Z(11.911209692482046 49.91402974962066 -8286.164123879158)
2024-06-01 22:56:14.370000+00:00,49.866723,11.997559,9160.64,-25260.46,-39222.97,10781.25,0.13568134605884552,33.93653475048194,25,2,176.7766952966369,937.5,POINT Z(11.997558874996415 49.86672333717935 -9160.635124083492)
2024-06-01 23:10:56.690000+00:00,50.006935,12.049081,9327.36,-21504.96,-23648.44,10656.25,0.16404232382774353,0.0,25,2,450.6939094329987,468.75,POINT Z(12.049081427716406 50.00693456142638 -9327.359759358544)
2024-06-01 23:18:02.040000+00:00,50.619784,12.84003,9989.71,34571.22,44567.83,3406.25,0.13781660795211792,52.08583674895857,25,4,139.75424859373686,750.0,POINT Z(12.840029880443485 50.61978436196933 -9989.708966963266)
2024-06-01 23:29:25.130000+00:00,49.890605,12.065935,4164.48,-20349.67,-36588.35,13406.25,0.24502892792224884,23.598008932915548,25,3,345.1675317871019,1218.75,POINT Z(12.065935332752554 49.89060496636791 -4164.482841221611)
2024-06-01 23:30:59.400000+00:00,50.373179,12.475082,7755.55,8870.64,17040.19,12218.75,0.1871849000453949,181.45530157067253,25,4,3098.638814060135,6500.0,POINT Z(12.47508226650984 50.3731791140137 -7755.55013175372)
2024-06-01 23:31:42.620000+00:00,50.358011,12.500307,6178.69,10662.95,15356.88,13843.75,0.63639897108078,229.5427419158321,25,16,69.87712429686843,750.0,POINT Z(12.500307138496916 50.35801102763006 -6178.688597212802)
2024-06-01 23:44:19.230000+00:00,49.811901,12.109767,1544.53,-17237.76,-45350.81,4656.25,0.1446838229894638,58.73749597941173,25,2,4614.007206322937,16187.5,POINT Z(12.109767399881282 49.81190111199135 -1544.5346194412145)
